bitcoin_date,price,bitcoin_sats,one_dollar_sats
5/18/2022,30502.19,100000000,3278
5/19/2022,28772.2,100000000,3476
5/20/2022,30382.41,100000000,3291
5/21/2022,29256.81,100000000,3418
5/22/2022,29491.51,100000000,3391
5/23/2022,30351.05,100000000,3295
5/24/2022,29163.17,100000000,3429
5/25/2022,29655.03,100000000,3372
5/26/2022,29584.95,100000000,3380
5/27/2022,29346.78,100000000,3408
5/28/2022,28646.65,100000000,3491
5/29/2022,29088.24,100000000,3438
5/30/2022,29492.5,100000000,3391
5/31/2022,31740.94,100000000,3151
6/1/2022,31865.75,100000000,3138
6/2/2022,29833.45,100000000,3352
6/3/2022,30481.01,100000000,3281
6/4/2022,29714.14,100000000,3365
6/5/2022,29872.36,100000000,3348
6/6/2022,29917.76,100000000,3342
6/7/2022,31372.58,100000000,3187
6/8/2022,31265.47,100000000,3198
6/9/2022,30229.24,100000000,3308
6/10/2022,30101.19,100000000,3322
6/11/2022,29101.3,100000000,3436
6/12/2022,28374.14,100000000,3524
6/13/2022,26767.27,100000000,3736
6/14/2022,22525.77,100000000,4439
6/15/2022,22244.85,100000000,4495
6/16/2022,22529.2,100000000,4439
6/17/2022,20408.69,100000000,4900
6/18/2022,20473.05,100000000,4884
6/19/2022,19047.42,100000000,5250
6/20/2022,20516.41,100000000,4874
6/21/2022,20636.76,100000000,4846
6/22/2022,20700.92,100000000,4831
6/23/2022,19983.57,100000000,5004
6/24/2022,21100.27,100000000,4739
6/25/2022,21262.71,100000000,4703
6/26/2022,21525.88,100000000,4646
6/27/2022,21052.81,100000000,4750
6/28/2022,20751.48,100000000,4819
6/29/2022,20282.54,100000000,4930
6/30/2022,20108.53,100000000,4973
7/1/2022,19608.4,100000000,5100
7/2/2022,19407.45,100000000,5153
7/3/2022,19268.23,100000000,5190
7/4/2022,19310.23,100000000,5179
7/5/2022,20257.01,100000000,4937
7/6/2022,20188.78,100000000,4953
7/7/2022,20566.69,100000000,4862
7/8/2022,21660.6,100000000,4617
7/9/2022,21858.82,100000000,4575
7/10/2022,21589.63,100000000,4632
7/11/2022,20859.81,100000000,4794
7/12/2022,19998.47,100000000,5000
7/13/2022,19350.74,100000000,5168
7/14/2022,20225.24,100000000,4944
7/15/2022,20574.84,100000000,4860
7/16/2022,20794.81,100000000,4809
7/17/2022,21193.08,100000000,4719
7/18/2022,20824.36,100000000,4802
7/19/2022,22395.37,100000000,4465
7/20/2022,23366.91,100000000,4280
7/21/2022,23313.3,100000000,4289
7/22/2022,23155.21,100000000,4319
7/23/2022,22696.9,100000000,4406
7/24/2022,22506.2,100000000,4443
7/25/2022,22613.72,100000000,4422
7/26/2022,21330.3,100000000,4688
7/27/2022,21235.61,100000000,4709
7/28/2022,22908.88,100000000,4365
7/29/2022,23822.07,100000000,4198
7/30/2022,23847.58,100000000,4193
7/31/2022,23653.46,100000000,4228
8/1/2022,23379.7,100000000,4277
8/2/2022,23333.75,100000000,4286
8/3/2022,23053.85,100000000,4338
8/4/2022,22860.42,100000000,4374
8/5/2022,22678.36,100000000,4409
8/6/2022,23225.04,100000000,4306
8/7/2022,22984.58,100000000,4351
8/8/2022,23197.6,100000000,4311
8/9/2022,23823.68,100000000,4198
8/10/2022,23203.68,100000000,4310
8/11/2022,23948.83,100000000,4176
8/12/2022,23948.75,100000000,4176
8/13/2022,24411.38,100000000,4096
8/14/2022,24433.65,100000000,4093
8/15/2022,24312.54,100000000,4113
8/16/2022,24179.01,100000000,4136
8/17/2022,23913.33,100000000,4182
8/18/2022,23359.42,100000000,4281
8/19/2022,23248.38,100000000,4301
8/20/2022,20945.83,100000000,4774
8/21/2022,21175.23,100000000,4722
8/22/2022,21615.76,100000000,4626
8/23/2022,21387.75,100000000,4676
8/24/2022,21562.45,100000000,4638
8/25/2022,21395.46,100000000,4674
8/26/2022,21618.01,100000000,4626
8/27/2022,20271.32,100000000,4933
8/28/2022,20069.95,100000000,4983
8/29/2022,19659.25,100000000,5087
8/30/2022,20308.86,100000000,4924
8/31/2022,19805.35,100000000,5049
9/1/2022,20023.55,100000000,4994
9/2/2022,20153.98,100000000,4962
9/3/2022,19941.45,100000000,5015
9/4/2022,19814.56,100000000,5047
9/5/2022,19980.01,100000000,5005
9/6/2022,19785.73,100000000,5054
9/7/2022,18859.5,100000000,5302
9/8/2022,19280.63,100000000,5187
9/9/2022,19322.78,100000000,5175
9/10/2022,21359.58,100000000,4682
9/11/2022,21707.39,100000000,4607
9/12/2022,21739.8,100000000,4600
9/13/2022,22339.67,100000000,4476
9/14/2022,20184.97,100000000,4954
9/15/2022,20255.92,100000000,4937
9/16/2022,19702.17,100000000,5076
9/17/2022,19764.41,100000000,5060
9/18/2022,20131.68,100000000,4967
9/19/2022,19437.16,100000000,5145
9/20/2022,19570.39,100000000,5110
9/21/2022,18869.93,100000000,5299
9/22/2022,18539.64,100000000,5394
9/23/2022,19464.32,100000000,5138
9/24/2022,19291.9,100000000,5184
9/25/2022,18939.97,100000000,5280
9/26/2022,18809.41,100000000,5316
9/27/2022,19219.73,100000000,5203
9/28/2022,19116.33,100000000,5231
9/29/2022,19444.79,100000000,5143
9/30/2022,19563.77,100000000,5111
10/1/2022,19476.93,100000000,5134
10/2/2022,19314.46,100000000,5177
10/3/2022,19065.15,100000000,5245
10/4/2022,19620.57,100000000,5097
10/5/2022,20345.4,100000000,4915
10/6/2022,20161.83,100000000,4960
10/7/2022,19949.05,100000000,5013
10/8/2022,19457.31,100000000,5139
10/9/2022,19418.04,100000000,5150
10/10/2022,19448.15,100000000,5142
10/11/2022,19142.69,100000000,5224
10/12/2022,19058.63,100000000,5247
10/13/2022,19153.04,100000000,5221
10/14/2022,19383.94,100000000,5159
10/15/2022,19198.11,100000000,5209
10/16/2022,19072.78,100000000,5243
10/17/2022,19272.92,100000000,5189
10/18/2022,19557.9,100000000,5113
10/19/2022,19348.03,100000000,5168
10/20/2022,19134.24,100000000,5226
10/21/2022,19031.16,100000000,5255
10/22/2022,19173.28,100000000,5216
10/23/2022,19203.87,100000000,5207
10/24/2022,19574.82,100000000,5109
10/25/2022,19316.94,100000000,5177
10/26/2022,20095.15,100000000,4976
10/27/2022,20774.25,100000000,4814
10/28/2022,20278.37,100000000,4931
10/29/2022,20591.24,100000000,4856
10/30/2022,20800.71,100000000,4808
10/31/2022,20623.87,100000000,4849
11/1/2022,20494.6,100000000,4879
11/2/2022,20489.65,100000000,4881
11/3/2022,20162.98,100000000,4960
11/4/2022,20210.91,100000000,4948
11/5/2022,21150.32,100000000,4728
11/6/2022,21282.99,100000000,4699
11/7/2022,20907,100000000,4783
11/8/2022,20597.76,100000000,4855
11/9/2022,18562.35,100000000,5387
11/10/2022,15742.44,100000000,6352
11/11/2022,17594.92,100000000,5683
11/12/2022,17080.22,100000000,5855
11/13/2022,16797.99,100000000,5953
11/14/2022,16344.34,100000000,6118
11/15/2022,16645.83,100000000,6008
11/16/2022,16890.53,100000000,5920
11/17/2022,16689.4,100000000,5992
11/18/2022,16718.36,100000000,5981
11/19/2022,16707.02,100000000,5986
11/20/2022,16712.73,100000000,5983
11/21/2022,16304.08,100000000,6133
11/22/2022,15814.34,100000000,6323
11/23/2022,16171.63,100000000,6184
11/24/2022,16608.01,100000000,6021
11/25/2022,16596.04,100000000,6026
11/26/2022,16524.45,100000000,6052
11/27/2022,16456.16,100000000,6077
11/28/2022,16459.15,100000000,6076
11/29/2022,16222.21,100000000,6164
11/30/2022,16441.98,100000000,6082
12/1/2022,17186.5,100000000,5819
12/2/2022,16972.73,100000000,5892
12/3/2022,17084.87,100000000,5853
12/4/2022,16923.38,100000000,5909
12/5/2022,17149.93,100000000,5831
12/6/2022,16973.37,100000000,5892
12/7/2022,17085.64,100000000,5853
12/8/2022,16851.3,100000000,5934
12/9/2022,17235.01,100000000,5802
12/10/2022,17149.82,100000000,5831
12/11/2022,17125.36,100000000,5839
12/12/2022,17101.04,100000000,5848
12/13/2022,17179.6,100000000,5821
12/14/2022,17784.16,100000000,5623
12/15/2022,17808.72,100000000,5615
12/16/2022,17338.36,100000000,5768
12/17/2022,16623.76,100000000,6015
12/18/2022,16806.49,100000000,5950
12/19/2022,16742.82,100000000,5973
12/20/2022,16422.56,100000000,6089
12/21/2022,16899.33,100000000,5917
12/22/2022,16816.85,100000000,5946
12/23/2022,16824.79,100000000,5944
12/24/2022,16791.46,100000000,5955
12/25/2022,16848.57,100000000,5935
12/26/2022,16842.18,100000000,5937
12/27/2022,16900.08,100000000,5917
12/28/2022,16701.84,100000000,5987
12/29/2022,16538.91,100000000,6046
12/30/2022,16644.38,100000000,6008
12/31/2022,16604.02,100000000,6023
1/1/2023,16540.69,100000000,6046
1/2/2023,16615.97,100000000,6018
1/3/2023,16674.34,100000000,5997
1/4/2023,16677.65,100000000,5996
1/5/2023,16855.17,100000000,5933
1/6/2023,16832.1,100000000,5941
1/7/2023,16960.23,100000000,5896
1/8/2023,16950.86,100000000,5899
1/9/2023,17074.62,100000000,5857
1/10/2023,17194.91,100000000,5816
1/11/2023,17436.9,100000000,5735
1/12/2023,17996.83,100000000,5557
1/13/2023,18866.81,100000000,5300
1/14/2023,19941.78,100000000,5015
1/15/2023,21019.21,100000000,4758
1/16/2023,20853.23,100000000,4795
1/17/2023,21175.34,100000000,4722
1/18/2023,21156.78,100000000,4727
1/19/2023,20726.84,100000000,4825
1/20/2023,21081.67,100000000,4743
1/21/2023,22705.83,100000000,4404
1/22/2023,22771.02,100000000,4392
1/23/2023,22736.66,100000000,4398
1/24/2023,22984.87,100000000,4351
1/25/2023,22610.01,100000000,4423
1/26/2023,23180.42,100000000,4314
1/27/2023,23024.75,100000000,4343
1/28/2023,23082.86,100000000,4332
1/29/2023,23022.23,100000000,4344
1/30/2023,23797.46,100000000,4202
1/31/2023,22840.39,100000000,4378
2/1/2023,23137.32,100000000,4322
2/2/2023,23725.16,100000000,4215
2/3/2023,23539.68,100000000,4248
2/4/2023,23451.58,100000000,4264
2/5/2023,23340.35,100000000,4284
2/6/2023,22946.29,100000000,4358
2/7/2023,22786.48,100000000,4389
2/8/2023,23294.91,100000000,4293
2/9/2023,22947.51,100000000,4358
2/10/2023,21820.89,100000000,4583
2/11/2023,21630.13,100000000,4623
2/12/2023,21889.43,100000000,4568
2/13/2023,21779.87,100000000,4591
2/14/2023,21807.83,100000000,4586
2/15/2023,22220.07,100000000,4500
2/16/2023,24307.88,100000000,4114
2/17/2023,23756.91,100000000,4209
2/18/2023,24628.82,100000000,4060
2/19/2023,24642.79,100000000,4058
2/20/2023,24284.48,100000000,4118
2/21/2023,24786.67,100000000,4034
2/22/2023,24417.39,100000000,4095
2/23/2023,24146.1,100000000,4141
2/24/2023,23951.11,100000000,4175
2/25/2023,23172.29,100000000,4315
2/26/2023,23157.04,100000000,4318
2/27/2023,23541.12,100000000,4248
2/28/2023,23518.12,100000000,4252
3/1/2023,23155.54,100000000,4319
3/2/2023,23634.33,100000000,4231
3/3/2023,23464.34,100000000,4262
3/4/2023,22367.43,100000000,4471
3/5/2023,22348.33,100000000,4475
3/6/2023,22421.89,100000000,4460
3/7/2023,22415.11,100000000,4461
3/8/2023,22217.21,100000000,4501
3/9/2023,21712.65,100000000,4606
3/10/2023,20376.32,100000000,4908
3/11/2023,20195.23,100000000,4952
3/12/2023,20521.56,100000000,4873
3/13/2023,22095.71,100000000,4526
3/14/2023,24178.96,100000000,4136
3/15/2023,24758.77,100000000,4039
3/16/2023,24470.88,100000000,4086
3/17/2023,25161.27,100000000,3974
3/18/2023,27466.68,100000000,3641
3/19/2023,27107.79,100000000,3689
3/20/2023,28186.84,100000000,3548
3/21/2023,27929.17,100000000,3580
3/22/2023,28264.24,100000000,3538
3/23/2023,27449.25,100000000,3643
3/24/2023,28459.74,100000000,3514
3/25/2023,27595.49,100000000,3624
3/26/2023,27670.2,100000000,3614
3/27/2023,28048.47,100000000,3565
3/28/2023,27182.3,100000000,3679
3/29/2023,27291.35,100000000,3664
3/30/2023,28395,100000000,3522
3/31/2023,28041.12,100000000,3566
4/1/2023,28516.78,100000000,3507
4/2/2023,28498.94,100000000,3509
4/3/2023,28236.51,100000000,3542
4/4/2023,27815.43,100000000,3595
4/5/2023,28175.33,100000000,3549
4/6/2023,28197.2,100000000,3546
4/7/2023,28042.98,100000000,3566
4/8/2023,27934.44,100000000,3580
4/9/2023,27968.13,100000000,3575
4/10/2023,28351.24,100000000,3527
4/11/2023,29657.97,100000000,3372
4/12/2023,30260.94,100000000,3305
4/13/2023,29904.14,100000000,3344
4/14/2023,30405.03,100000000,3289
4/15/2023,30468.41,100000000,3282
4/16/2023,30312.16,100000000,3299
4/17/2023,30304.81,100000000,3300
4/18/2023,29467.46,100000000,3394
4/19/2023,30365.9,100000000,3293
4/20/2023,28833.22,100000000,3468
4/21/2023,28255.58,100000000,3539
4/22/2023,27300.16,100000000,3663
4/23/2023,27861.64,100000000,3589
4/24/2023,27606.58,100000000,3622
4/25/2023,27511.64,100000000,3635
4/26/2023,28351.22,100000000,3527
4/27/2023,28352.19,100000000,3527
4/28/2023,29483.52,100000000,3392
4/29/2023,29339.99,100000000,3408
4/30/2023,29217.94,100000000,3423
5/1/2023,29362.06,100000000,3406
5/2/2023,28125.5,100000000,3555
5/3/2023,28654.39,100000000,3490
5/4/2023,28988.32,100000000,3450
5/5/2023,28846.46,100000000,3467
5/6/2023,29520.32,100000000,3387
5/7/2023,28887.74,100000000,3462
5/8/2023,28611.44,100000000,3495
5/9/2023,27696.76,100000000,3611
5/10/2023,27607.39,100000000,3622
5/11/2023,27639.73,100000000,3618
5/12/2023,27024.77,100000000,3700
5/13/2023,26787.69,100000000,3733
5/14/2023,26798.13,100000000,3732
5/15/2023,26911.81,100000000,3716
5/16/2023,27227.79,100000000,3673
5/17/2023,27022.71,100000000,3701
5/18/2023,27389.97,100000000,3651
5/19/2023,26842.95,100000000,3725
5/20/2023,26884.37,100000000,3720
5/21/2023,27093.79,100000000,3691
5/22/2023,26773.83,100000000,3735
5/23/2023,26869.69,100000000,3722
5/24/2023,27222.94,100000000,3673
5/25/2023,26338.95,100000000,3797
5/26/2023,26475.61,100000000,3777
5/27/2023,26717.99,100000000,3743
5/28/2023,26848.24,100000000,3725
5/29/2023,28110.31,100000000,3557
5/30/2023,27759.75,100000000,3602
5/31/2023,27713.91,100000000,3608
6/1/2023,27245.47,100000000,3670
6/2/2023,26824.1,100000000,3728
6/3/2023,27247.74,100000000,3670
6/4/2023,27066.37,100000000,3695
6/5/2023,27315.45,100000000,3661
6/6/2023,25792.62,100000000,3877
6/7/2023,27216.62,100000000,3674
6/8/2023,26346.24,100000000,3796
6/9/2023,26507.91,100000000,3772
6/10/2023,26469.58,100000000,3778
6/11/2023,25858.12,100000000,3867
6/12/2023,25916.58,100000000,3859
6/13/2023,25910.36,100000000,3859
6/14/2023,25872.21,100000000,3865
6/15/2023,25107.75,100000000,3983
6/16/2023,25564.6,100000000,3912
6/17/2023,26327.33,100000000,3798
6/18/2023,26501.04,100000000,3773
6/19/2023,26333.09,100000000,3798
6/20/2023,26779.39,100000000,3734
6/21/2023,28330.89,100000000,3530
6/22/2023,30101.76,100000000,3322
6/23/2023,29935.63,100000000,3341
6/24/2023,30629.24,100000000,3265
6/25/2023,30537.82,100000000,3275
6/26/2023,30454.76,100000000,3284
6/27/2023,30285.51,100000000,3302
6/28/2023,30693.55,100000000,3258
6/29/2023,30083.48,100000000,3324
6/30/2023,30466.61,100000000,3282
7/1/2023,30480.78,100000000,3281
7/2/2023,30583.62,100000000,3270
7/3/2023,30571.89,100000000,3271
7/4/2023,31134.71,100000000,3212
7/5/2023,30775.62,100000000,3249
7/6/2023,30484.79,100000000,3280
7/7/2023,29990.06,100000000,3334
7/8/2023,30315.27,100000000,3299
7/9/2023,30264.2,100000000,3304
7/10/2023,30169.87,100000000,3315
7/11/2023,30394.28,100000000,3290
7/12/2023,30620.81,100000000,3266
7/13/2023,30407.42,100000000,3289
7/14/2023,31446.01,100000000,3180
7/15/2023,30311.83,100000000,3299
7/16/2023,30297.97,100000000,3301
7/17/2023,30237.33,100000000,3307
7/18/2023,30147.86,100000000,3317
7/19/2023,29848.03,100000000,3350
7/20/2023,29919.87,100000000,3342
7/21/2023,29787.04,100000000,3357
7/22/2023,29914.68,100000000,3343
7/23/2023,29710.16,100000000,3366
7/24/2023,30057.96,100000000,3327
7/25/2023,29184.9,100000000,3426
7/26/2023,29222.97,100000000,3422
7/27/2023,29363.67,100000000,3406
7/28/2023,29200.24,100000000,3425
7/29/2023,29314.1,100000000,3411
7/30/2023,29356.75,100000000,3406
7/31/2023,29277.76,100000000,3416
8/1/2023,29233.14,100000000,3421
8/2/2023,29537.11,100000000,3386
8/3/2023,29146.64,100000000,3431
8/4/2023,29176.15,100000000,3427
8/5/2023,29087.94,100000000,3438
8/6/2023,29046.8,100000000,3443
8/7/2023,29044.2,100000000,3443
8/8/2023,29178.15,100000000,3427
8/9/2023,29779.56,100000000,3358
8/10/2023,29585.49,100000000,3380
8/11/2023,29423.82,100000000,3399
8/12/2023,29396.85,100000000,3402
8/13/2023,29412.14,100000000,3400
8/14/2023,29284.97,100000000,3415
8/15/2023,29400.59,100000000,3401
8/16/2023,29170.49,100000000,3428
8/17/2023,28754.2,100000000,3478
8/18/2023,26501.59,100000000,3773
8/19/2023,26042.84,100000000,3840
8/20/2023,26104.78,100000000,3831
8/21/2023,26160.7,100000000,3823
8/22/2023,26119.01,100000000,3829
8/23/2023,26033.68,100000000,3841
8/24/2023,26450.01,100000000,3781
8/25/2023,26134.93,100000000,3826
8/26/2023,26044.04,100000000,3840
8/27/2023,26002.02,100000000,3846
8/28/2023,26082.72,100000000,3834
8/29/2023,26109.27,100000000,3830
8/30/2023,27730.5,100000000,3606
8/31/2023,27297.26,100000000,3663
9/1/2023,25927.42,100000000,3857
9/2/2023,25812.33,100000000,3874
9/3/2023,25853.66,100000000,3868
9/4/2023,25959.6,100000000,3852
9/5/2023,25829.36,100000000,3872
9/6/2023,25784.41,100000000,3878
9/7/2023,25752.96,100000000,3883
9/8/2023,26192.33,100000000,3818
9/9/2023,25907.23,100000000,3860
9/10/2023,25889.33,100000000,3863
9/11/2023,25834.58,100000000,3871
9/12/2023,25133.3,100000000,3979
9/13/2023,25866.81,100000000,3866
9/14/2023,26223.44,100000000,3813
9/15/2023,26531.4,100000000,3769
9/16/2023,26634.63,100000000,3755
9/17/2023,26557.77,100000000,3765
9/18/2023,26520.99,100000000,3771
9/19/2023,26741.46,100000000,3740
9/20/2023,27219.3,100000000,3674
9/21/2023,27115.85,100000000,3688
9/22/2023,26561.13,100000000,3765
9/23/2023,26572.04,100000000,3763
9/24/2023,26573.92,100000000,3763
9/25/2023,26249.56,100000000,3810
9/26/2023,26298.63,100000000,3802
9/27/2023,26204.76,100000000,3816
9/28/2023,26350.15,100000000,3795
9/29/2023,27009.01,100000000,3702
9/30/2023,26917.2,100000000,3715
10/1/2023,26969.88,100000000,3708
10/2/2023,27967.51,100000000,3576
10/3/2023,27615.06,100000000,3621
10/4/2023,27439.12,100000000,3644
10/5/2023,27792.11,100000000,3598
10/6/2023,27435.87,100000000,3645
10/7/2023,27958.2,100000000,3577
10/8/2023,27977.54,100000000,3574
10/9/2023,27948.1,100000000,3578
10/10/2023,27593.78,100000000,3624
10/11/2023,27392.25,100000000,3651
10/12/2023,26842.19,100000000,3725
10/13/2023,26729.14,100000000,3741
10/14/2023,26841.14,100000000,3726
10/15/2023,26863.18,100000000,3723
10/16/2023,27150.3,100000000,3683
10/17/2023,28513.31,100000000,3507
10/18/2023,28417.72,100000000,3519
10/19/2023,28328.25,100000000,3530
10/20/2023,28715.75,100000000,3482
10/21/2023,29677.39,100000000,3370
10/22/2023,29920.07,100000000,3342
10/23/2023,30019.38,100000000,3331
10/24/2023,32953.26,100000000,3035
10/25/2023,33846.72,100000000,2954
10/26/2023,34471.99,100000000,2901
10/27/2023,34174.45,100000000,2926
10/28/2023,33899.09,100000000,2950
10/29/2023,34092.63,100000000,2933
10/30/2023,34556.24,100000000,2894
10/31/2023,34498.7,100000000,2899
11/1/2023,34672.29,100000000,2884
11/2/2023,35457.45,100000000,2820
11/3/2023,34924.06,100000000,2863
11/4/2023,34731.38,100000000,2879
11/5/2023,35048.41,100000000,2853
11/6/2023,35061.93,100000000,2852
11/7/2023,35031.27,100000000,2855
11/8/2023,35436.54,100000000,2822
11/9/2023,35795.08,100000000,2794
11/10/2023,36768.42,100000000,2720
11/11/2023,37344.25,100000000,2678
11/12/2023,37122.72,100000000,2694
11/13/2023,37067.7,100000000,2698
11/14/2023,36549.16,100000000,2736
11/15/2023,35545.2,100000000,2813
11/16/2023,37903.66,100000000,2638
11/17/2023,36201.52,100000000,2762
11/18/2023,36527.76,100000000,2738
11/19/2023,36582.37,100000000,2734
11/20/2023,37413.99,100000000,2673
11/21/2023,37489.3,100000000,2667
11/22/2023,35965.36,100000000,2780
11/23/2023,37464.83,100000000,2669
11/24/2023,37293.32,100000000,2681
11/25/2023,37738.93,100000000,2650
11/26/2023,37809.85,100000000,2645
11/27/2023,37491.84,100000000,2667
11/28/2023,37250.17,100000000,2685
11/29/2023,37802.24,100000000,2645
11/30/2023,37810.35,100000000,2645
12/1/2023,37711.82,100000000,2652
12/2/2023,38688.26,100000000,2585
12/3/2023,39481.67,100000000,2533
12/4/2023,39960.28,100000000,2502
12/5/2023,41974.33,100000000,2382
12/6/2023,44105.94,100000000,2267
12/7/2023,43788.29,100000000,2284
12/8/2023,43270.12,100000000,2311
12/9/2023,44202.18,100000000,2262
12/10/2023,43745.49,100000000,2286
12/11/2023,43757.96,100000000,2285
12/12/2023,41200.96,100000000,2427
12/13/2023,41450.82,100000000,2412
12/14/2023,42931.76,100000000,2329
12/15/2023,43009.6,100000000,2325
12/16/2023,41992.01,100000000,2381
12/17/2023,42247.07,100000000,2367
12/18/2023,41410.82,100000000,2415
12/19/2023,42684.18,100000000,2343
12/20/2023,42250.21,100000000,2367
12/21/2023,43634.12,100000000,2292
12/22/2023,43849.7,100000000,2281
12/23/2023,44003.7,100000000,2273
12/24/2023,43752.03,100000000,2286
12/25/2023,43034.97,100000000,2324
12/26/2023,43638.24,100000000,2292
12/27/2023,42516.43,100000000,2352
12/28/2023,43418.47,100000000,2303
12/29/2023,42600.65,100000000,2347
12/30/2023,42074.71,100000000,2377
12/31/2023,42220.61,100000000,2369
1/1/2024,42208.2,100000000,2369
1/2/2024,44168.68,100000000,2264
1/3/2024,44994.67,100000000,2222
1/4/2024,42821.56,100000000,2335
1/5/2024,44195.58,100000000,2263
1/6/2024,44113.7,100000000,2267
1/7/2024,43956.12,100000000,2275
1/8/2024,43883.74,100000000,2279
1/9/2024,46936.19,100000000,2131
1/10/2024,46105.95,100000000,2169
1/11/2024,46632.31,100000000,2144
1/12/2024,46314.36,100000000,2159
1/13/2024,42893.93,100000000,2331
1/14/2024,42848.47,100000000,2334
1/15/2024,41800.93,100000000,2392
1/16/2024,42587.34,100000000,2348
1/17/2024,43148,100000000,2318
1/18/2024,42713.86,100000000,2341
1/19/2024,41261.39,100000000,2424
1/20/2024,41600.94,100000000,2404
1/21/2024,41626.11,100000000,2402
1/22/2024,41541.9,100000000,2407
1/23/2024,39504.73,100000000,2531
1/24/2024,39833.45,100000000,2510
1/25/2024,40123.67,100000000,2492
1/26/2024,39938.29,100000000,2504
1/27/2024,41862.94,100000000,2389
1/28/2024,42119.61,100000000,2374
1/29/2024,42026.58,100000000,2379
1/30/2024,43267.61,100000000,2311
1/31/2024,42892.03,100000000,2331
2/1/2024,42583.26,100000000,2348
2/2/2024,43069.04,100000000,2322
2/3/2024,43170.66,100000000,2316
2/4/2024,42976.85,100000000,2327
2/5/2024,42599.36,100000000,2347
2/6/2024,42648.46,100000000,2345
2/7/2024,43087.79,100000000,2321
2/8/2024,44247.42,100000000,2260
2/9/2024,45338.27,100000000,2206
2/10/2024,47143.24,100000000,2121
2/11/2024,47769,100000000,2093
2/12/2024,48189.88,100000000,2075
2/13/2024,50050.14,100000000,1998
2/14/2024,49732.15,100000000,2011
2/15/2024,51790.17,100000000,1931
2/16/2024,51958.23,100000000,1925
2/17/2024,52166.43,100000000,1917
2/18/2024,51684.52,100000000,1935
2/19/2024,52138.49,100000000,1918
2/20/2024,51764.31,100000000,1932
2/21/2024,52286.79,100000000,1913
2/22/2024,51842.76,100000000,1929
2/23/2024,51319.5,100000000,1949
2/24/2024,50841.08,100000000,1967
2/25/2024,51553.1,100000000,1940
2/26/2024,51751.88,100000000,1932
2/27/2024,54478.19,100000000,1836
2/28/2024,57003.53,100000000,1754
2/29/2024,62558.58,100000000,1599
3/1/2024,61298.22,100000000,1631
3/2/2024,62426.64,100000000,1602
3/3/2024,62067.87,100000000,1611
3/4/2024,63053.11,100000000,1586
3/5/2024,68186.65,100000000,1467
3/6/2024,64291.54,100000000,1555
3/7/2024,66145.92,100000000,1512
3/8/2024,66944.88,100000000,1494
3/9/2024,68315.25,100000000,1464
3/10/2024,68508,100000000,1460
3/11/2024,69075.67,100000000,1448
3/12/2024,72130.55,100000000,1386
3/13/2024,71467.17,100000000,1399
3/14/2024,73097.77,100000000,1368
3/15/2024,71420.03,100000000,1400
3/16/2024,69497.76,100000000,1439
3/17/2024,65292.31,100000000,1532
3/18/2024,68425.42,100000000,1461
3/19/2024,67708.94,100000000,1477
3/20/2024,62132.52,100000000,1609
3/21/2024,67819.06,100000000,1475
3/22/2024,65535.98,100000000,1526
3/23/2024,63509.04,100000000,1575
3/24/2024,64285.8,100000000,1556
3/25/2024,67310.98,100000000,1486
3/26/2024,69938.95,100000000,1430
3/27/2024,70082.05,100000000,1427
3/28/2024,69435.75,100000000,1440
3/29/2024,70710.2,100000000,1414
3/30/2024,69919.06,100000000,1430
3/31/2024,69702.31,100000000,1435
4/1/2024,71246.95,100000000,1404
4/2/2024,69785.93,100000000,1433
4/3/2024,65440.42,100000000,1528
4/4/2024,66123.94,100000000,1512
4/5/2024,68542.18,100000000,1459
4/6/2024,67978.61,100000000,1471
4/7/2024,69000.65,100000000,1449
4/8/2024,69401.97,100000000,1441
4/9/2024,71624.18,100000000,1396
4/10/2024,69158.64,100000000,1446
4/11/2024,70527.89,100000000,1418
4/12/2024,70106.66,100000000,1426
4/13/2024,67252.11,100000000,1487
4/14/2024,64404.83,100000000,1553
4/15/2024,65752.66,100000000,1521
4/16/2024,63430.57,100000000,1577
4/17/2024,63720.5,100000000,1569
4/18/2024,61328.9,100000000,1631
4/19/2024,63461.59,100000000,1576
4/20/2024,63988.82,100000000,1563
4/21/2024,64894.42,100000000,1541
4/22/2024,64936.42,100000000,1540
4/23/2024,66841.67,100000000,1496
4/24/2024,66406.95,100000000,1506
4/25/2024,64279.52,100000000,1556
4/26/2024,64486.18,100000000,1551
4/27/2024,63802.33,100000000,1567
4/28/2024,63517.25,100000000,1574
4/29/2024,63030.43,100000000,1587
4/30/2024,63797.68,100000000,1567
5/1/2024,60749.47,100000000,1646
5/2/2024,58297.57,100000000,1715
5/3/2024,59135.17,100000000,1691
5/4/2024,62839.34,100000000,1591
5/5/2024,63820.45,100000000,1567
5/6/2024,64010.01,100000000,1562
5/7/2024,63172.48,100000000,1583
5/8/2024,62363.06,100000000,1604
5/9/2024,61215.5,100000000,1634
5/10/2024,63148.6,100000000,1584
5/11/2024,60888.22,100000000,1642
5/12/2024,60776.97,100000000,1645
5/13/2024,61507.05,100000000,1626
5/14/2024,62878.78,100000000,1590
5/15/2024,61569.11,100000000,1624
5/16/2024,66220.52,100000000,1510
5/17/2024,65260.88,100000000,1532
5/18/2024,67053.12,100000000,1491
5/19/2024,66912.62,100000000,1494
5/20/2024,66252.71,100000000,1509
5/21/2024,71430.3,100000000,1400
